4.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 6.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.752589473684000084e+06 2.520528711497837212e+06 0.000000000000000000e+00 3.000000000000000000e+00 5.692982456100000127e+04 1.241697846751901670e+05 5.900000000000000000e+01 3.747888294315436042e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.730000000000000000e+02 6.410000000000000000e+02 5.300000000000000000e+01 9.900000000000000000e+01 8.880000000000000000e+02 7.047619047619047450e+00 5.758747879778827183e+01 8.710799264226155356e+04 1.680100262241757475e+06 1.000000000000000000e+00 1.260000000000000000e+02 1.887115165343215494e+03 1.100616493179979625e+04 1.631507936507936449e+02 1.301688809920988490e+02 8.730158730158729674e-02 4.882726481038739408e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 6.253210526316000149e+06 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.539473684200000025e+04 1.060526315799999975e+04 1.430000000000000000e+02 1.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.053000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.363947368439999991e+05 1.181315789479999949e+05 5.050000000000000000e+01 2.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 7.522631578959999606e+05 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 9.063157894700000179e+04 5.857894736900000134e+04 8.600000000000000000e+01 5.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.140000000000000000e+02 8.690000000000000000e+02 2.000000000000000000e+00 1.000000000000000000e+00 9.220000000000000000e+02 3.292857142857143060e+01 6.797544685885762306e+01 8.059723412766559341e+04 1.652219013178481255e+06 2.000000000000000000e+00 2.800000000000000000e+01 1.286361487555089843e+04 9.008913220682801330e+04 8.728571428571429180e+01 6.083223836494754977e+01 8.964285714285713524e+00 3.342847603771493681e+01
1.480000000000000000e+02 3.280000000000000000e+02 3.200000000000000000e+01 4.400000000000000000e+01 4.260000000000000000e+02 3.109489051094890488e+00 4.784593584247606834e+00 3.178402476780235156e+04 5.912384559629602154e+04 0.000000000000000000e+00 1.370000000000000000e+02 1.729374283168523107e+04 5.930426583052314527e+04 1.210437956204379617e+02 1.156241626436841301e+02 8.759124087591241281e-02 3.303272554448105636e-01
3.080000000000000000e+02 7.830000000000000000e+02 5.100000000000000000e+01 8.600000000000000000e+01 1.274000000000000000e+03 7.815950920245398947e+00 1.570571935763485527e+01 1.067743002439277188e+04 1.459094203835568806e+04 2.800000000000000000e+01 1.630000000000000000e+02 1.026595208654133967e+04 1.423442521319539810e+05 1.400000000000000000e+02 1.157910642154533463e+02 7.546012269938650041e-01 3.758168240241738456e+00
7.000000000000000000e+00 1.500000000000000000e+01 2.000000000000000000e+00 9.000000000000000000e+00 1.800000000000000000e+01 4.500000000000000000e+00 3.785938897200182396e+00 4.073950464396352880e+06 1.210945710446982831e+07 0.000000000000000000e+00 4.000000000000000000e+00 4.254385965333333843e+03 6.452045087786445038e+03 3.197500000000000000e+02 2.486205693421202056e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 8.995736842108000070e+06 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 7.894736842000000252e+03 6.210526313999999729e+03 6.100000000000000000e+01 1.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 1.250000000000000000e+00 5.000000000000000000e-01 1.717277631578899920e+07 2.533437736616051942e+07 0.000000000000000000e+00 4.000000000000000000e+00 1.126315789600000016e+03 4.125456404858474571e+02 4.142500000000000000e+02 2.351993835025933777e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.100000000000000000e+01 1.300000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+00 1.810000000000000000e+02 1.005555555555555536e+01 6.272931786861257741e+00 7.319619883041111461e+04 6.439793464394528419e+05 0.000000000000000000e+00 1.800000000000000000e+01 1.273099415211111136e+03 3.893174923329789181e+03 3.374444444444444571e+02 2.304139324062535650e+02 5.555555555555555247e-02 2.290614236454255881e-01
2.800000000000000000e+01 3.500000000000000000e+01 6.000000000000000000e+00 2.600000000000000000e+01 4.800000000000000000e+01 2.823529411764706065e+00 7.264944030390453555e+00 2.759955207167234039e+05 5.065205955055923550e+05 0.000000000000000000e+00 1.700000000000000000e+01 6.997807017333332624e+03 1.739816020660501090e+04 1.406470588235294201e+02 1.850929627087174083e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 6.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+01 1.200000000000000000e+01 1.714285714285714191e+00 1.112697280528373467e+00 6.339425837320727296e+06 1.497643113347062282e+07 0.000000000000000000e+00 7.000000000000000000e+00 7.457017543883332110e+04 2.435626149138729379e+05 4.532857142857142776e+02 3.046790884500863399e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.631578939999999989e+02 0.000000000000000000e+00 3.690000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.210526320000000169e+02 0.000000000000000000e+00 1.670000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000000e+01 1.660000000000000000e+02 1.900000000000000000e+01 6.300000000000000000e+01 3.300000000000000000e+02 5.689655172413792705e+00 8.322885162181892227e+00 2.059203327467599011e+05 2.999367409344004467e+06 1.000000000000000000e+00 5.800000000000000000e+01 1.710231185444859875e+04 1.482563044794529560e+05 1.968793103448275872e+02 1.891942148989987516e+02 1.551724137931034531e-01 3.620689655172414367e-01
9.600000000000000000e+01 2.260000000000000000e+02 5.000000000000000000e+00 8.700000000000000000e+01 2.860000000000000000e+02 1.100000000000000000e+01 3.924996815285332019e+01 4.739741458910175425e+04 7.070935595460081822e+04 0.000000000000000000e+00 2.600000000000000000e+01 1.726906740541052568e+04 1.654248112354421173e+05 1.130384615384615330e+02 1.724467544956839049e+02 3.846153846153846367e-02 1.923076923076922906e-01
4.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 1.333333333333333259e+00 5.773502691896258421e-01 2.408122807018000167e+06 1.620587377033874858e+06 0.000000000000000000e+00 3.000000000000000000e+00 1.355263157000000092e+03 2.256224077216971182e+03 2.436666666666666572e+02 1.488899668286020699e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 1.414213562373095145e+00 2.475819298245599866e+07 2.089431208885350823e+07 0.000000000000000000e+00 2.000000000000000000e+00 4.078947375000000193e+02 6.460780904046890782e+02 6.560000000000000000e+02 4.560000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 4.074236842104999814e+06 9.026052631569999503e+05 0.000000000000000000e+00 3.000000000000000000e+00 1.421052631533333442e+04 1.117534220099834602e+04 2.470000000000000000e+02 1.695464538113374999e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.080000000000000000e+02 3.077000000000000000e+03 2.900000000000000000e+01 6.620000000000000000e+02 4.569000000000000000e+03 1.661454545454545340e+01 3.882353591498679179e+01 1.691991197345358887e+04 7.399649724669179413e+05 2.500000000000000000e+01 2.750000000000000000e+02 1.669583432863509806e+05 2.498028074732908979e+06 5.283272727272727565e+01 9.526327739393974525e+01 2.025454545454545396e+00 7.249030485189493334e+00
1.400000000000000000e+01 2.300000000000000000e+01 2.000000000000000000e+00 9.000000000000000000e+00 3.900000000000000000e+01 2.166666666666666519e+00 1.823054966742557070e+00 3.077493074792631669e+05 4.869100236271203612e+05 0.000000000000000000e+00 1.800000000000000000e+01 1.089615931724324400e+04 1.087192577978763802e+04 1.588333333333333428e+02 6.105575775924458526e+01 1.111111111111111049e-01 4.581228472908511762e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.105263157999999976e+03 0.000000000000000000e+00 1.090000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.900000000000000000e+01 6.600000000000000000e+01 6.000000000000000000e+00 2.100000000000000000e+01 1.000000000000000000e+02 3.225806451612903025e+00 7.450770328940737208e+00 7.796321105794949690e+05 5.100240896825794131e+06 0.000000000000000000e+00 3.100000000000000000e+01 1.644384156278350565e+04 7.060177485305142181e+04 1.317096774193548470e+02 1.881624544408003601e+02 6.451612903225806273e-02 3.533693919388169458e-01
2.960000000000000000e+02 9.860000000000000000e+02 1.900000000000000000e+01 6.600000000000000000e+01 3.133000000000000000e+03 2.373484848484848442e+01 1.423399253506613036e+02 4.351683807219029404e+03 5.613611383772962654e+03 2.600000000000000000e+01 1.320000000000000000e+02 9.737487671488925116e+03 5.301851667821157753e+04 9.793939393939393767e+01 1.047000591571536603e+02 1.484848484848484862e+00 5.562979429097174133e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.684210519999999747e+02 0.000000000000000000e+00 4.360000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+01 9.200000000000000000e+01 1.000000000000000000e+00 5.500000000000000000e+01 3.800000000000000000e+02 2.900763358778625900e+00 3.297679748018786494e+00 2.036113039855620009e+05 2.573039889085208997e+06 0.000000000000000000e+00 1.310000000000000000e+02 1.712529323309257161e+05 4.165550887471798924e+05 1.062671755725190792e+02 1.436925696457959702e+02 2.137404580152671707e-01 5.663278470531727393e-01
2.310000000000000000e+02 8.280000000000000000e+02 3.900000000000000000e+01 2.410000000000000000e+02 1.245000000000000000e+03 6.729729729729729826e+00 1.369355737248409532e+01 6.212019800304501405e+04 1.417599132453620667e+06 3.000000000000000000e+00 1.850000000000000000e+02 1.032227529685428817e+04 6.290655904201506200e+04 1.722594594594594639e+02 1.235209479103880170e+02 2.216216216216216339e-01 7.048615486574286715e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.210526315999999952e+03 0.000000000000000000e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+02 2.071000000000000000e+03 7.600000000000000000e+01 2.840000000000000000e+02 3.351000000000000000e+03 1.159515570934255990e+01 2.426414487368893091e+01 4.068091123330746086e+03 5.833323404445927736e+03 3.200000000000000000e+01 2.890000000000000000e+02 1.743004019389839596e+04 9.200688303779556009e+04 1.031730103806228414e+02 1.043370130008573113e+02 1.031141868512110760e+00 6.678146906214371903e+00
1.300000000000000000e+01 2.700000000000000000e+01 4.000000000000000000e+00 2.300000000000000000e+01 3.100000000000000000e+01 2.384615384615384581e+00 3.202563076101742734e+00 3.962228070175333414e+05 7.151756307136759860e+05 0.000000000000000000e+00 1.300000000000000000e+01 3.861629881161289813e+04 1.892874736717864871e+05 1.212307692307692264e+02 1.381677652744906482e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 5.000000000000000000e+00 3.000000000000000000e+00 2.500000000000000000e+01 4.500000000000000000e+01 2.368421052631578760e+00 1.977948609482659270e+00 1.542044258373181801e+06 7.784034480686459690e+06 0.000000000000000000e+00 1.900000000000000000e+01 3.796491228133333152e+03 8.393790666788503586e+03 2.308421052631578902e+02 1.285781610161877779e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 1.000000000000000000e+01 4.000000000000000000e+00 6.000000000000000000e+00 1.100000000000000000e+01 1.222222222222222321e+00 4.409585518440983787e-01 1.218331578947199974e+06 1.320245464260345325e+06 0.000000000000000000e+00 9.000000000000000000e+00 1.282296650363636218e+03 9.736577591968024308e+02 3.051111111111110858e+02 8.632811367032493877e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.825449122806999832e+07 2.568477442238690332e+07 0.000000000000000000e+00 4.000000000000000000e+00 2.815789473499999986e+03 2.581765378556989162e+03 3.315000000000000000e+02 7.492829905983452932e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 3.129157894737999886e+06 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.368421040000000062e+02 2.368421040000000062e+02 4.720000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.578947379999999896e+02 0.000000000000000000e+00 2.970000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 6.842105259999999589e+02 0.000000000000000000e+00 4.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 5.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.815188157894749939e+07 2.606227474678678811e+07 0.000000000000000000e+00 5.000000000000000000e+00 1.314736842079999951e+04 2.545694099568538513e+04 1.518000000000000114e+02 1.371443035638010031e+02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.080000000000000000e+02 3.455000000000000000e+03 6.600000000000000000e+01 1.916000000000000000e+03 6.540000000000000000e+03 2.431226765799256384e+01 3.340019425803545801e+02 1.182183015268695453e+04 6.186142123158444883e+05 5.800000000000000000e+01 2.690000000000000000e+02 1.168777249468115042e+04 6.270076074662671890e+05 1.313420074349442359e+02 1.208249914957493445e+02 5.167286245353159835e-01 4.477608363702365146e+00
2.400000000000000000e+01 3.580000000000000000e+02 1.400000000000000000e+01 5.000000000000000000e+00 2.048000000000000000e+03 1.612598425196850371e+01 4.553787750558907987e+01 3.776373640500928741e+04 1.107195937261156272e+06 4.000000000000000000e+00 1.270000000000000000e+02 8.610369867464048730e+04 1.848630918721966911e+06 9.248031496062992574e+01 7.384244243937637009e+01 2.031496062992125928e+00 6.174543890036290783e+00
2.080000000000000000e+02 5.700000000000000000e+02 4.800000000000000000e+01 1.950000000000000000e+02 7.180000000000000000e+02 2.709433962264150786e+00 3.166243840448099700e+00 1.077122513396457507e+05 1.867916819638008019e+06 3.000000000000000000e+00 2.650000000000000000e+02 8.798257916911639768e+03 3.575156890197160828e+04 1.779320754716981128e+02 1.178348184657753421e+02 1.509433962264150955e-02 1.219282597841774562e-01
3.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 2.333333333333333481e+00 2.309401076758503368e+00 6.787982456140000140e+05 9.595668360523099545e+05 0.000000000000000000e+00 3.000000000000000000e+00 6.947368424000000005e+02 1.107216320101727888e+03 2.980000000000000000e+02 1.415226719174940797e+02 6.666666666666666297e-01 9.428090415820633563e-01
7.000000000000000000e+00 1.000000000000000000e+01 6.000000000000000000e+00 9.000000000000000000e+00 1.100000000000000000e+01 1.375000000000000000e+00 5.175491695067656606e-01 1.288115789473799989e+06 1.151356310576782795e+06 0.000000000000000000e+00 8.000000000000000000e+00 1.771196172252727265e+05 3.216057969604079262e+05 7.125000000000000000e+01 4.632156625158523156e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 7.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 0.000000000000000000e+00 1.649570175438333303e+06 1.488110328995908611e+06 0.000000000000000000e+00 1.000000000000000000e+00 8.270676657142857380e+01 6.200158813997081353e+01 8.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 8.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.299646616541142808e+06 1.556204680397416232e+06 0.000000000000000000e+00 8.000000000000000000e+00 3.460526315999999952e+03 6.777516500989240740e+03 2.923750000000000000e+02 1.628012112209242730e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.100000000000000000e+01 2.310000000000000000e+02 2.000000000000000000e+01 4.900000000000000000e+01 2.500000000000000000e+02 2.272727272727272663e+01 7.173017622882423439e+01 3.097638976960481959e+05 3.164031939937774558e+06 0.000000000000000000e+00 1.100000000000000000e+01 1.945677446538152708e+03 1.853439411861351618e+04 1.562727272727272805e+02 3.046175220021721088e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 8.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 2.810000000000000000e+02 1.080769230769230838e+01 1.491313308669705506e+01 1.237612781954999991e+04 1.949576721129919752e+05 4.000000000000000000e+00 2.600000000000000000e+01 6.364250248256603663e+04 2.848499713206058368e+05 2.315384615384615330e+01 1.269976470918414435e+01 4.692307692307692513e+00 4.303569455599804527e+00
2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 4.281000000000000000e+06 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 6.789473683000000165e+03 6.368421053000000029e+03 1.770000000000000000e+02 1.560000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 1.500000000000000000e+00 7.071067811865475727e-01 3.563215789473699778e+07 3.335452631578899920e+07 0.000000000000000000e+00 2.000000000000000000e+00 1.403508766666666645e+02 1.312862233377466907e+02 8.470000000000000000e+02 2.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.730000000000000000e+02 2.686000000000000000e+03 5.600000000000000000e+01 1.200000000000000000e+01 4.546000000000000000e+03 2.597714285714285865e+01 8.642297442828035514e+01 1.700641537837975920e+04 7.419157280675558141e+05 2.300000000000000000e+01 1.750000000000000000e+02 4.989209022551314774e+03 5.535942989457133808e+04 1.352914285714285825e+02 1.305654545679315959e+02 9.599999999999999645e-01 3.137533152926720081e+00
7.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 8.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 9.163962406014857814e+06 1.962525965364684910e+07 0.000000000000000000e+00 4.000000000000000000e+00 4.934210529999999721e+02 1.108372036723304518e+03 5.322500000000000000e+02 3.736846096643531610e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.105263160000000084e+02 0.000000000000000000e+00 1.020000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 6.068421052600000257e+04 0.000000000000000000e+00 2.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+01 1.280000000000000000e+02 4.000000000000000000e+00 5.100000000000000000e+01 1.580000000000000000e+02 4.388888888888889284e+00 1.068049698623691768e+01 4.885393898759490112e+05 3.988510031793181784e+06 0.000000000000000000e+00 3.600000000000000000e+01 4.560886612505100784e+05 4.124433845875145402e+06 5.166666666666666430e+01 5.531977745596756790e+01 1.944444444444444475e-01 8.439143072757396835e-01
1.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 1.500000000000000000e+00 7.071067811865475727e-01 2.064184210526000010e+06 1.742921052630000049e+06 0.000000000000000000e+00 2.000000000000000000e+00 1.228070179999999993e+02 1.381404889865580401e+02 8.470000000000000000e+02 2.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 2.500000000000000000e+01 5.000000000000000000e+00 1.000000000000000000e+00 3.400000000000000000e+01 2.000000000000000000e+00 2.150581316760656669e+00 3.436267942583636614e+05 6.611469666947986698e+05 1.000000000000000000e+00 1.700000000000000000e+01 2.157555178296774466e+04 4.717769930298107647e+04 8.558823529411765207e+01 5.551582585547318871e+01 1.764705882352941291e-01 3.812200410828153196e-01
