bidder_id,prediction
a02cbd8a459207156ac4d9d2f2bc7a1dutdpl,0.0641225477961
e523738a747879b8353e6ad674aa18eb3b8la,0.0191511486663
ca07173d25be8c16c2820edff373302fnra4z,0.408086234625
2e8abd963c261ab7dcafa63a8eadffbedpaz5,0.0203887268806
181e2ea98b4803193b8efb2922c95d0bp547k,0.0160519952884
81f09434ecc54f09ec8399678a5b3c3a67o1e,0.0162120248504
cd5ece1f0d810b782709e80d2c58c82c54jl8,0.0225060546273
fcb4950cdfed13bd9a62e618880ee0a2tlw1z,0.014107412668
0c47587c4459baed81d0b707eff6b4bff5tmx,0.0504448090218
9554bc1767c10733a48c1bbc8f6ebb078xher,0.0142420491339
293e3f0047089b544fae06a4cc916ee0r29g2,0.0256217414964
b24e3af20453813e821f5a22ff55e072tgton,0.0
05de85f05fbb6a6bf86ff6b33be7678ek3flf,0.0175983131773
390e00d5c1de96548012b68c472b7fac56obc,0.0222403853075
386a97775697f6e6029d90552c2cb920kgfs9,0.0260767982424
613ec50609f1f9a17ad19396ddaca0fdq4t4i,0.0225060546273
c9b5fe5dd042886bddc3835c8a2ef5e5n4vrn,0.0136754249242
a5c6549753f79e71e1a2380e60320562jn50h,0.0225060546273
6c2cb78f8a943d945bbdd5ec7db68ff3wdxi4,0.0327628382762
33d9c32b088b29f73a837651b61261bd6q4x1,0.0769061005298
1e88dc4adca63d65a866252445f0f49akk55l,0.0159806845769
06586694c6bba2ccaa8e13354701bb30em5ro,0.051417382857
7d7d8a02b692b34d8d9ba077a3df5ef6550qr,0.0253511992566
142d8558f0ef01a2091d907b8971557dc8yn0,0.0162514265149
445c9b65462f9e2fe7edd215803244b3is2f7,0.0225060546273
b52eb1fc50e9aaa3a011d8db44d3be88da2hn,0.0319828266716
993ee4ba6251aa912434072ec8184074h9sc4,0.0144337069301
cc668d9df769e57faed58d98285fa568kcj7m,0.0205629993619
6fc445aec2a0b7d378dccee0c821bbc96sayw,0.020805218258
7bc9f70f7ea228b62b27c44102693224fjmo0,0.0209885419906
634182dd007ee442b53a0c087e482552xbn03,0.0172080992378
0e23fd7df994209b02071d229f138e76e05oh,0.0144907215376
3434f3c540f1c0973d993eca4458656937du3,0.0164585043905
0e4e4ecaebaefac85b30de28df9c78f5a0cth,0.0162266708589
b622a97e53117229e09d940ca47ec165cwk1j,0.415216267041
c22fa0be1a45768405fc7fac7c9ff8b9jtdjc,0.0167348658644
1356ef1dc8b6bf0f42eb58e0087de77bn58ks,0.0651971893686
7fb048b02686c6c214ae4e75ca8c2933p116o,0.0137104184017
e3e0c5122965d9b4aadde3a7dd7d29d9u5a16,0.0196690578782
a04446598e56399cf9582b5021762614egeaf,0.0177855596423
5e60a5d46fef4eebecfed434370dd4eff0wvz,0.016628775259
888d1cb3ed908ee0f27aa00035c71396jge0s,0.0221505597864
2420dae91bb68373c29f0b6fe2ae71cbckikm,0.0225060546273
f9e4f901ab41935604564f1466337ff2o1dti,0.0775310787929
02fbc26f080655008337619a08cb7c04voa3c,0.0733021763587
d63c2a5af1913f01555dcc995d6d604452ulu,0.0264330231083
68e8105e3a068c8190b8f25e609c478at4o5c,0.0225060546273
eae01dd857a394771735903ac7cc97385rzx3,0.121119385796
19fb1b248bd5169cbff2a816ea37649e3u1vr,0.0158330099597
a52a33f35745b1dcc6f51c27e80317b945vwv,0.0225060546273
51a4b86a81fbae237e6c5d475504c6ecng0nq,0.0225060546273
2c7bff212c433019310fb0bf2e4b166a91uup,0.0144310803947
0983ad44219dfddd5a501810f655233dur2r8,0.0328160678297
2f18d7e12581d5addc029b9b79da6c02rrgb9,0.0225060546273
bd609b36629cea5e8abd60e595d7b01aa9490,0.0506233791751
d020ec0aea5d1db8cd455c01486b8df4vazwm,0.0146391686765
5f2cdc9e37296b78032e8a533f541759lc8jl,0.0260211290279
48399c79115b6f02a200726445c179bf87b81,0.0153249801253
57a744b96201574bdf8872e24e666cc12z9xk,0.0426396396226
59f61cb410ac321a795c4d5a388e787aqsytg,0.0637482273069
28eff2ac3df6416fe158c6641d14a9edj4cwd,0.219319187334
ab056855c9ca9d36390feae1fa485883issyg,0.0157592217186
7eefd9c6d0f7e93b7729654e76babdcad6lvt,0.0149568904164
d13ddd86432248267b3772b050639f0egwowl,0.0225060546273
179738179ac220fac6a5d966174d863dzyvho,0.0824286495823
9cb13f30bb0b78d59d206fd1c90a1bc93lrrh,0.0225060546273
8062a60a2e060a311dac34845ead2ccfbh9tt,0.0167185734624
e4ef528ae9dc3b1cc54bb819442e181c4jjnm,0.0161713759515
3e4ef9d30f566589b8e864aed25f6759oqorr,0.0668345440899
351e154a7385d6f43cd126d170f0ab22s6b7j,0.0204037501778
ac32d60b9c34a1a06d7ac71d11944d2fucr59,0.0661093203411
5cf4e9d0baf60e0b7304847ff6af088begq9y,0.0225060546273
beeb48f1e40e6b20a998c34907ec81ddl0f7n,0.0322977256989
843a1353bf60e922f303f862c176632cz5f0p,0.0175919825542
1a358776f2a9784cce19aa700cdbeebbfurna,0.0150462434005
e1972d63b9881f67b4a9dfb79f467ddduhmrd,0.0208223881148
8083a30b555c94e3963466907146fd40o6q27,0.0185441644083
ab30bb98578cf8e5b1413cbb613044fd8xcm1,0.0263282547438
7d8dcdd1012a68b5d1fb2d286bdc9780h1v7u,0.0164990753566
03ead6957061c72543b8bc35f6b23852j0a0h,0.0143184124977
eadaa2a8e7873171eb8741f3b669036b2tndi,0.0164779231377
d28160a20d059274936b41b4ae8018a0hczxt,0.0174278811519
c0b6656083775756d77b9888fbc6db1brugm6,0.018279659664
56656ac8f39c2854741601dee3cf5530bwe6t,0.0176124846641
3e038564a8d86aabed919ab06bb5a4fa7wzi7,0.0234613208405
f35e1c29147c2618ed2d4e7ed88b0c8eivimx,0.0351744347253
51f47f594971d59e2a52398527ce8d81q5rdo,0.0173677792459
0a798636852c5948e899311731439855kisj2,0.171687901462
99aef1f2fa1d55d94f5cb083191ed371344pn,0.0122379366979
0b9d45948078268c6394a9c51bf2db08cbijp,0.0172100298899
b4205ccaa49013eee0f259f52621d9fa1yaw0,0.0171957707558
df09da3918c7d98e0e6447098ff53b4468y2m,0.0170847335943
86d8e1d1e76212d0b984180b3299b86867e7s,0.0371338456724
387f035df904aaeb6e73c8a3f1ca02c49eyji,0.0225060546273
9ae4c1edd949fe54b9665ee1ea56e9461bg0x,0.0279693807493
9ed430b00312e5421e6013e01ba6db293xhcb,0.0159934330398
bd890937b5601111119969b45bde5056eycor,0.0225060546273
5cb687b036651830fc924cc8f4d563b2yeqq9,0.0173151215555
919d8a40c51f7c9fa1ffafb18bd97af7scta5,0.0223336319252
861f65934eb78f07afb5979561666f04ttex0,0.0176302502741
cc946863b59e4db09d6b2b497cd2cb156mynv,0.0225060546273
6f1979cf79152ff59525876a2005d23cxwhb8,0.0185692511754
54577d415f061a1c775480db195f6f6a69xhi,0.0225060546273
0e5a5e112210f6bd730b5389c4e201a0ux0ae,0.0145623546511
1e6a1470588ef026b09644acf8e2e6a67raqh,0.0187226662747
53bd98bb6892e927f4875caa64900492vd204,0.0225060546273
de4e57c06cf20bae573ca403b45470c3xa65t,0.013292901067
97cfd4d2998f6063f2f42d164d05ac3dlfse6,0.0144701699671
6c25e9fece8cc4ad8444611dd1c7ff3ajzf5p,0.0176282124235
af19af5fa460e5352a915e9ac8527da1xnvla,0.012553995378
8a2b6cf3cd7a49bb32691e3d45fc60d4nv2w1,0.0225060546273
60ec787f0be71a3a3eb32a95801b3399lzonp,0.0169112741351
24bb4ca4376ab3e3fba305166f981ce5cvfiw,0.0178725285649
a3c2e0c9ba0d5fd25b9fbf513d7efcc3w2rjo,0.0225060546273
68d2d8b0f6bbbb99d60ac806b41fe7e7vaepl,0.0139643291887
58628be222365dad6134e9977dc32e35g1l95,0.0131402484666
443b175d50fcd7d395d4a754c78f4dd5powgs,0.0139009589681
00862324eb508ca5202b6d4e5f1a80fc3t3lp,0.0222742094371
e83ecff8e12a3604520170cdcc5041befh9md,0.0171836884927
15ea91cdbd7e1976bf1cad5f36e01c59zy51b,0.0225060546273
9be68b136f189f32a76dc7cd6d7f9f76o3ipf,0.0225060546273
e7e6ab1c2263040794ddc4699a9ad82djttwj,0.0164911277941
cc7cad1648183458e45c61cdb9c251f4clmdg,0.0247456813575
e3235425776ba4746c90154d7ba9b174z4y4g,0.0531825074491
cf0ceb07591031d411cf2c97ca03e81078v4n,0.0161806369423
ab536d878cbf7fd8347859dcec97ca2a9oz07,0.0363433881316
7f777f7a6d0d09449bed193eea87bd9akbft0,0.0250575193015
1d70ca61178550b744c521a7ca02ec57wijlz,0.0225060546273
6f74c106adbaff1944e36d6937f03fb6lw897,0.0165339391598
74048a4d4691a3068889312ab3428bb1ufw9p,0.0225060546273
c112f377dc3ac3b3212b4afa6432464brfgmz,0.0163636685393
5cf85fe5133901ad1ed5db4bfce2198b8wycu,0.0154430030421
ae51dd113627d56a20e64ae5d5f2bcc43sr2j,0.029020173409
2be74cad3b8ac977eb10599527e62963qnifu,0.0225060546273
df52f076da236c8caeda4db4a0b0e678113sa,0.0181800814032
7ce866d485d2a71ad541ac0175c1bc59ddjxr,0.0225060546273
bfba91e586b1c37429d1e40ffb5febfagbbxn,0.0919314360109
3f38a7b6254fa57d4af0167c4ad20c37i4ktw,0.0421098968482
0f935208860a0d3378475d4a7728ab9bimb3m,0.0243154042463
73298fe4f3e5acf3c4cca575fb2284c8bar2j,0.0156585522348
0903c5009f3a06db04d5e40a83e04480ukuvm,0.0225060546273
8d4cc3988c9cb3b902c07cdd1a68fd4f36cit,0.0225060546273
bbcecd70e1143854f5af61e86e87a87ewrsd2,0.0208009961667
e9952cb2ec9b57be843aa1ce105031496rqox,0.0553589180201
d88f8b2015441d1ca588f5bc850629040hdtv,0.0184682764392
700966013ae97127a88ddd166e4c11fb383s0,0.0584025809086
a4db6d34da5d8c997630d69dca9f5d98e5zj6,0.0131394544189
6ad24c67fe5984a367f31718a1b4c1d9g4wyu,0.0161896401574
a69e11a0c2723bf92ccaef450934063fhrrmw,0.0139457264536
9bea831f2bca7a7b2254d1a4c8757550ixvig,0.0153676378671
4ff690fa3abf2cf5d5251406119f3d58f0fu0,0.0133890822513
b9a73461d3a2318af908030fd5806c02togek,0.0180320281725
f00a022053f86097ae2aa8fe34ec72a07vdk7,0.0148637875988
8aa03b16fca81881d63c489b6d887ffax0vxm,0.0170211894735
3a92527f2308e7f746cd6c270be2c2a62nbi2,0.0899790099497
802e5f110cb22b03ca16f8c437a9ae59a0j5x,0.461281874902
6ce7a9649fd80e83bc4a0e2764c55746vjsnt,0.0494215845887
c50c611f2dd6b9a084658694edfc62a418fpj,0.0363306151107
87b583625d0dd77a85d5ea65cf957c9a6ayfn,0.0152138863021
c674b6ef9d94b2521778628306056187rpi8e,0.0225060546273
94071c2aeff4e4a15fcca00db16443da9a6jz,0.0225060546273
690e426913dfdf53bc22a655ffaa9966q3jnn,0.0196741130738
d111885e50808fa5c7db4bbf7df1a0c4qcv2i,0.0257500543157
65489e2734f03652a76bf139df96c479lopnf,0.0
7c5143e33d897f896a30a694f7b660f58b4gg,0.0174969904442
bb70983ffd1725a4ed06b4a4838a791akwjx2,0.016446064178
321d9b9d0469c3526ed352f27c08dfeb66kdh,0.0174203229697
cb3fcce6aa8f1d2137b9d43b2528ae0fyzgai,0.0169670053785
1616c2d615b05208b92410575002512c6xyui,0.0153323001214
d4ab22e56999e0d580097485cc9b894dws6q8,0.0167582936547
970987b919bb27f09db853fd51f144a0gg5kz,0.0225060546273
7688f97ed5b852a09d65bbc9891c8465ordzd,0.0162431457696
a4728f7f9218eadfe7bbc30ff4f2cffdjgoac,0.016747307752
800a591995d2bd73a5359307dbaf05aenyi78,0.0236047054341
b52027a7d41c4233fa89459bff644c89asfm5,0.0225060546273
15f8cb90717086378428d1e1a3aa8854tjh8l,0.0166049675072
13fc125cbd69f4f9c38cf04646b5bb19scwcv,0.0225060546273
bd956a508e05203d9a5bd2442fd4078anwfgi,0.0166326420797
660ef3bb857ac076c7487cf06aed7e16x8v7g,0.0201649048902
b4a30186761c5ae9f1c35210bd563467tpdu0,0.0163477500411
3c465a8c5b93301383617e4c539c850aumt08,0.0
c979898ec4012f0933c38a6bec19c92cvmlq6,0.0225060546273
30882c1989326632319db6fdd5e05232146yv,0.0177177168339
67fac6c09c166c208eb4c6a2323a3560hgxs0,0.014962754016
dfb1898b34e4fd1a390856352ebcc274py6xn,0.0124026369281
228b0968df97b33bac091dd6b31c019dptgyc,0.0136897254475
47460568c86af7e3ef030ab7c892a25b52gnu,0.0405312765623
b81e90d164ad274c54c614a4e800894fg2ipz,0.0133595854062
e4a4847014aa0364868dcb46e5462d86w9yp9,0.018945779762
7e309c6a76895cd92f846558500b3fa72ympz,0.052749991267
2175caf7d9bd531c005b98938c7a5aecfyus2,0.0130770529425
ee2730f489122c0a7475e1edd8483256dy8fi,0.0225060546273
4312cf198efa6d3e8a56f769891d651ckg9pf,0.0167609879984
626ad149d136dfc750b96b369106e694aaqq8,0.0178108855424
4f639fdc5b132d36a4ff03768e93641669he4,0.0162692583219
865cb347e52aec144fd5e647f051fc3fedfw3,0.017697303709
e924e65cd736e29a8c71a34ae297581ari8pq,0.024953135897
77ed1e5d3d8fd17c586deea61902ab8d2zu6v,0.0848449011315
00a79ebd15f0b24a0a3b5794457cd8ed7dng1,0.572640328303
69ac9cf0b141ede9d55b5589ecf5114egzze5,0.0136245629408
84c3f1ef08df383bdc98f5465e885b6edepz9,0.0993147558156
7594ea43870dc459dc7ad232050f9c04dkis0,0.0167480537052
05f9e773506d32bb059045cc9bf31b4187sga,0.0279619123504
e3f51b95d11dcbd6541898ecc710b3dfu5r0d,0.483532876686
a356163fe7434d47b1c6480c87366394oaibe,0.0209465837256
3ed997fc5d1db2931abfa00f1eac5aebtkuds,0.0226350139345
f24d8a2739a563c39c6bcf2f3c008945ag9xf,0.0195494686503
ca8c4c51ccde4ef83a1141f01cfdc1b7abmle,0.0561688694506
0b4f65b31803376d777d1d935a44fcfa6d5ge,0.0176014988296
0430923026291636fff20fa1707fd34f0nayx,0.0217413574802
07a5dbfbf2629ef7018abb660fe0e795xmrw3,0.0485955983217
3b15a5d456e917f305bfeb2bcbf7a4e6aw0oj,0.0149974771975
e21ab1de2eb9cebee269384c1da74d37ocqfs,0.0225060546273
8b0d92a053316cc2238c0535b1a13a85ueedh,0.0197390157331
993bb095ab4ace770fb6acb9d2a4e4f8owo66,0.0154200873988
55a699bd3a83fe99db348c4302ee754ep392w,0.0
efa5e7cf5490eb14b5e0e0e14c8ba45d8h3fx,0.0225060546273
7ab1daba19f637252f173b92ca1ea00c9bi5y,0.0152793796706
47af7d7f611b9e407fb013e884bfcafe4gvnx,0.0654696657789
ca5f76a93d025c599a289e31c25f69c1uqaft,0.013646319366
3118d0e06686651785636555b615bc342ncdv,0.0129470421094
f7e7485e21c4f9321f1072ce137e03d5csup7,0.16157868131
1430c052b75af311ebf5cb2c225a6498egl0k,0.0134163615356
fb3620e1a7ecd3d00ad46538ab2f4598whezy,0.0983816423491
bc4050f8a2f7c01790b4487ad5f32887jwxyx,0.0172221421338
be44fce4054dff79d9df22968d65d614i363b,0.019044868254
f0ec468be9eb013f65c75f89d0824b4b3ha68,0.0614984966316
e45d8e752e28e2fd0abb73d03ca1158f0frpp,0.0653269998131
6c2c24c15a67cb3a0908f31315287305842w3,0.0168477138029
789bcb9a93537468ca6da612f533d816youlq,0.0174156173944
9af487b3cec9e0753c8b2c8af2cc0c82gytsl,0.0311239914349
8d67c88c345b56e922327c06c71b7046m6ohz,0.0225060546273
78ee279dd252ac2f32a5434fa787011fgw4n8,0.0385744202004
6069f6d13a949056298f2fe0147b512e5jhul,0.0168731099607
4b24254e994ad8abcc4b5b4020991960q7j30,0.0
c20deef8e0d8898b25631c5959e95b4csuiec,0.111775722257
2498e62082c17d0152363838630a24d9kfsfh,0.0126184421615
46edf470086096ad2d5e01cc48554a6cx84xh,0.0156358141271
5ac46382975485c34adbbe7f694dad6d7z70o,0.0169071581615
79da812f2eb300456383b66f6ebe19f5eyh39,0.0155826593712
56fc4ff64a6bac6a867d27dab1e78a6dv5u55,0.0166590362205
5e92b13b0a962dfac72c1f9762e3ade19lyxv,0.0147523696534
2b4bb62db3322de665dbb4d108e046206vhvg,0.0171533005205
4650bd2a4b57badaa970e1bbc602da956fgt1,0.0218443809228
256e0d7bea303bf7444e736c53609e53id1w8,0.0133757139213
927ad8028866e12966cadac456ef74fbuq79b,0.755318306859
4d78af325faf00ce6675d2cdb324051063qa0,0.0311997331025
29c103503e1d6ace5626fb07a5ab0dafrtjvs,0.108442662368
83a1a52ed06d7e32719689ec951985fag7kde,0.0167630623757
99cbd47afadcce560028afeb305e87da75w3y,0.0150512778847
cb3314eb25be845fa412f1d2c2934841jmaqj,0.0203004187229
a58e9f80b5ec4c1a51e765e9cfebf93de8y1d,0.0161294656604
c52e1801108701e8954d2867c9cfeeafayp8d,0.0225060546273
4e62891c902c1f1898f0b5922fb340e0h400j,0.0206246837257
b7c4f67613c2af7e544f01359d4fccc7l5f7y,0.14196298681
c562abdfb5fd28fadf411f545cdd44b69wtxy,0.0632456208907
ad69c8ef95b0ca2ad4ab8f9135001030xswpf,0.0133733517788
9843745530e0a70f83db6023718a47450qaw8,0.0161785915398
7d0f7d3602118db86f8b79910ebb239bh16yb,0.0434705645748
1195e06969201e2f09babe3ed8235747ea153,0.0169326861704
717d6b636ec975430749a331ebb91f557r5xx,0.0191330425975
81328ee531ef388926c7b8e5acab22d3fldlx,0.0279032844829
c8f8edb324a7fed3fc690fd0e334bcb1d8yq1,0.0175462079412
e2f091617f5dadd027282936254a9d58re0sn,0.0125630708962
b22726dcf17e400c21bf59505d25bb4491b5e,0.0167922851827
9bf5cb1b0599f9e2e2963d2ef758d4315hypb,0.0257703344217
751d3da6ab696850bc1922a6db39912dgr1iy,0.0131219526984
b7d55a6e333279ab388147c289a71fc9b50o9,0.0384068129171
fbb0e610cfcf0ddf82398745d0099a3drlyd5,0.0165195453547
8c2ae8faeaa2dc6d259433b722ced26895g5b,0.0131389506277
fecea7c93f6fc416ab1165267723b0bewb7le,0.0225060546273
b094531590263ea270de70d5b80f6fae40iqy,0.0595078851345
7d50285c14bc21ae432ad8ea0b218ae7gpvjg,0.0148245380598
fc8ad54f05cdb8956e313da177e31143vybke,0.0124698329641
00dd948c3a88f7b68f1952dbeeac68ffb6qoc,0.0225060546273
e71f23df8afda17a79fca6b0b0a08db2npata,0.0218967139321
0d35fb37f30ac79253064edf16935b1bi6xrp,0.0225060546273
b76ae85f1af72f5b3fe24f6b63adb7939blwv,0.0770429955269
557a115a80bbc39438b66869fb08e2dbn0n83,0.0192869884698
40cb94d6cde2cfc6c0c47e5b508970f8a2pax,0.0177480563379
292ce9794631e698984573da5826309e8vjpt,0.0255968786973
b8f907c27d6505238a4a98bd5088ac30npcjn,0.0192053631232
fa9942d2eea61483c7cf6fd70c73499aet5hj,0.0355439717693
419c7f56b6f84f239dc99fa530b9016fyvlev,0.0345853827008
215c57149b0f163e516a5a698994f26bcp2ob,0.0145231502055
8ec7ed06cf55505b85a4cb67d53abbdeedpsh,0.0261156168471
5883a3d09cc2c6dfa69a9005f7c928fdnecq7,0.0162280709107
caf47c9fdc63c5ce2aa699175ce7734dpu2di,0.017227409084
661569e79532c77348185d4d0568586e0ptef,0.0156517997144
456e14a42046506ee7f195be6214e1bexiepi,0.0370751632008
254eedf1db6f0f577dfea64a401a3762ts9az,0.0126756628111
2a434a2664248cee9f612bf78bc89c4ai9b5f,0.0
d3b8f01cb34db8b0d2e42f83395c66ectku9h,0.0225060546273
b0c9c42b7700b019d3cc13e4026effe590osl,0.0225060546273
337f4ff4946d4de1cf4ae216c1ff5c88e7oms,0.0209876357295
c1e8091db6fd2c7977b15830e0efc4012zjt0,0.0511923892383
52282d2cf41e5d692194788bbdcacb47ria0c,0.017604643132
e073cd48ba0f6f9b7d6a983cb260f8f3miffj,0.269534960831
9a14697a537697a028ee67599fda03053txvm,0.0750385615302
3f480fa1d70f969d5a989ed130386e9fzsi5p,0.0238174387124
50dba3cc5fae1d2efbc45e94644ba2c2oou37,0.0225060546273
94a903391732de504121baefa1eee0a4kswwu,0.0199463635499
5ba001c8d950b2b21c465f1fc5e40630qy65o,0.0172797170948
9deb68aca34b4d8d0a5ea874176240ffw32tk,0.0184508949274
0053b78cde37c4384a20d2da9aa4272aym4pb,0.116708345077
9c75e6b06785765583fed584da59ce01idbwv,0.0170893501067
25dd8bf958435ba4724b9b1db2aebbdbbgg0d,0.0147276211622
9777885ebedaf1d66fe1ede53df38f7bitp0u,0.681439191155
fc4cb5c8e2c3d0ccf9e75fb1119d8e9ay651e,0.0143942274935
4747b49d07d59c361f99e6c4176aa9cdem69b,0.0448413300334
617363a7cb116b7b68712fd12150d73bhimzp,0.0363176634668
139f2fbd02e92211aeb48b5882525db2t3hyw,0.0225060546273
bcfcc4e955c2b46ef1f0dda04e762b9f6js3s,0.0225060546273
b4259cbae2d1542752b49b96c544be2bxp8u2,0.0390458167292
a2135d8630f4d7fb3914c46a049779b0zbssb,0.0161177725124
a1986d775f797125b5c7d281d1d0122ayarkz,0.0160107879627
59f4bbac9a7af5648a578a3112c3959f972n1,0.0225060546273
41bb72125c871cbf586f448287697797w7kkg,0.0156937464827
897cbc6102b810eb345abfd308fc45e47tqhz,0.0204276225082
880309059993bff2368d1772d6037dd08n73o,0.015998412453
4b571f268b7a1f6f2e836ebd48c37563pf6al,0.108890379299
36e4d4a5982b1dfd1f26b66e4259dc5ccu6f9,0.0173842584041
6132b19684dfc3e4ea98de4d58f5a7aemfyco,0.0186438199066
601fffaf4ead097c9dc9c40a2eecb505lcs19,0.0130552014933
9151c706fdf3f3fcb069c767d8d7cba6ipb97,0.0682564201296
f5507ac98c9e1c198e3eb9259ba24859khexf,0.0128104674188
a8217f09ac37688d06a46dde0a443564dn51e,0.0163470335713
